date,area_name,road_name,traffic_volume,average_speed,travel_time_index,congestion_level,hour,day_of_week,month,is_weekend,weather_conditions,traffic_volume_lag_1,average_speed_lag_1,traffic_volume_rolling_3,average_speed_rolling_3
2022-06-29,M.G. Road,Trinity Circle,42886.0,42.37786756289917,1.5,100.0,0,2,6,0,Overcast,36833.0,46.34538331008075,35731.0,40.99
2022-07-01,M.G. Road,Trinity Circle,28327.0,32.42899382189413,1.5,89.52031442283742,0,4,7,0,Overcast,42886.0,42.37786756289917,35897.0,41.87
2022-07-02,M.G. Road,Trinity Circle,54248.0,41.68238608239461,1.5,100.0,0,5,7,1,Overcast,28327.0,32.42899382189413,36015.33,40.38
2022-07-04,M.G. Road,Trinity Circle,28212.0,42.880173575606385,1.5,85.47399498846205,0,0,7,0,Clear,54248.0,41.68238608239461,41820.33,38.83
2022-07-05,M.G. Road,Trinity Circle,36404.0,44.322783548263736,1.5,100.0,0,1,7,0,Windy,28212.0,42.880173575606385,36929.0,39.0
2022-07-06,M.G. Road,Trinity Circle,43652.0,42.421389233806316,1.5,100.0,0,2,7,0,Rain,36404.0,44.322783548263736,39621.33,42.96
2022-07-07,M.G. Road,Trinity Circle,50896.0,33.18244189219807,1.5,100.0,0,3,7,0,Clear,43652.0,42.421389233806316,36089.33,43.21
2022-07-08,M.G. Road,Trinity Circle,24925.0,59.120694308092794,1.3342384959205695,92.60643913583897,0,4,7,0,Fog,50896.0,33.18244189219807,43650.67,39.98
2022-07-10,M.G. Road,Trinity Circle,37774.0,34.77214365162223,1.5,100.0,0,6,7,1,Clear,24925.0,59.120694308092794,39824.33,44.91
2022-07-11,M.G. Road,Trinity Circle,58842.0,28.346641965665587,1.5,100.0,0,0,7,0,Clear,37774.0,34.77214365162223,37865.0,42.36
2022-07-12,M.G. Road,Trinity Circle,12913.0,59.13314833403484,1.3283623314807496,49.53522616435234,0,1,7,0,Clear,58842.0,28.346641965665587,40513.67,40.75
2022-07-13,M.G. Road,Trinity Circle,36282.0,49.99287758475687,1.5,100.0,0,2,7,0,Clear,12913.0,59.13314833403484,36509.67,40.75
2022-07-14,M.G. Road,Trinity Circle,47001.0,27.015943425790432,1.5,100.0,0,3,7,0,Clear,36282.0,49.99287758475687,36012.33,45.82
2022-07-15,M.G. Road,Trinity Circle,44237.0,24.788402443664655,1.5,100.0,0,4,7,0,Clear,47001.0,27.015943425790432,32065.33,45.38
2022-07-16,M.G. Road,Trinity Circle,26167.0,21.510451956573675,1.5,81.37941082337304,0,5,7,1,Clear,44237.0,24.788402443664655,42506.67,33.93
2022-07-17,M.G. Road,Trinity Circle,27506.0,23.849229615901862,1.5,93.22148920725881,0,6,7,1,Rain,26167.0,21.510451956573675,39135.0,24.44
2022-07-18,M.G. Road,Trinity Circle,24227.0,59.124145312183316,1.0374093185307989,87.15582908117827,0,0,7,0,Windy,27506.0,23.849229615901862,32636.67,23.38
2022-07-19,M.G. Road,Trinity Circle,35499.0,30.88941395241675,1.5,100.0,0,1,7,0,Clear,24227.0,59.124145312183316,25966.67,34.83
2022-07-20,M.G. Road,Trinity Circle,24234.0,41.384026183234816,1.2375156614356626,82.42334270820645,0,2,7,0,Clear,35499.0,30.88941395241675,29077.33,37.95
2022-07-21,M.G. Road,Trinity Circle,37456.0,25.80146451108399,1.5,100.0,0,3,7,0,Clear,24234.0,41.384026183234816,27986.67,43.8
2022-07-22,M.G. Road,Trinity Circle,14985.0,58.41305874842286,1.0567210404725873,51.98476099540609,0,4,7,0,Clear,37456.0,25.80146451108399,32396.33,32.69
2022-07-23,M.G. Road,Trinity Circle,29433.0,28.42956302727089,1.5,88.9748604995853,0,5,7,1,Clear,14985.0,58.41305874842286,25558.33,41.87
2022-07-24,M.G. Road,Trinity Circle,21662.0,30.472790974675924,1.1039656248342204,67.9994412665048,0,6,7,1,Clear,29433.0,28.42956302727089,27291.33,37.55
2022-07-25,M.G. Road,Trinity Circle,50566.0,22.9731043079761,1.5,100.0,0,0,7,0,Clear,21662.0,30.472790974675924,22026.67,39.11
2022-07-26,M.G. Road,Trinity Circle,42439.0,37.864156044608386,1.5,100.0,0,1,7,0,Rain,50566.0,22.9731043079761,33887.0,27.29
2022-07-27,M.G. Road,Trinity Circle,38615.0,33.657726160660594,1.5,100.0,0,2,7,0,Clear,42439.0,37.864156044608386,38222.33,30.44
2022-07-28,M.G. Road,Trinity Circle,48952.0,30.502183939738394,1.5,100.0,0,3,7,0,Overcast,38615.0,33.657726160660594,43873.33,31.5
2022-07-29,M.G. Road,Trinity Circle,27988.0,25.30442656683778,1.5,87.69386727756769,0,4,7,0,Fog,48952.0,30.502183939738394,43335.33,34.01
2022-07-31,M.G. Road,Trinity Circle,40856.0,25.755156846920016,1.5,100.0,0,6,7,1,Overcast,27988.0,25.30442656683778,38518.33,29.82
2022-08-01,M.G. Road,Trinity Circle,24307.0,43.619678025313725,1.3992607552220004,86.12504260476604,0,0,8,0,Overcast,40856.0,25.755156846920016,39265.33,27.19
2022-08-02,M.G. Road,Trinity Circle,28509.0,52.96147378316758,1.5,91.7902437542761,0,1,8,0,Clear,24307.0,43.619678025313725,31050.33,31.56
2022-08-07,M.G. Road,Trinity Circle,54139.0,41.171836136035296,1.5,100.0,0,6,8,1,Clear,28509.0,52.96147378316758,31224.0,40.78
2022-08-08,M.G. Road,Trinity Circle,25840.0,30.109598350594958,1.5,95.91173342323381,0,0,8,0,Clear,54139.0,41.171836136035296,35651.67,45.92
2022-08-09,M.G. Road,Trinity Circle,27474.0,42.73447600382574,1.5,84.40735609021283,0,1,8,0,Clear,25840.0,30.109598350594958,36162.67,41.41
2022-08-11,M.G. Road,Trinity Circle,40423.0,31.968995094556494,1.5,100.0,0,3,8,0,Clear,27474.0,42.73447600382574,35817.67,38.01
2022-08-12,M.G. Road,Trinity Circle,29012.0,41.82638382092393,1.5,91.61593182705548,0,4,8,0,Clear,40423.0,31.968995094556494,31245.67,34.94
2022-08-13,M.G. Road,Trinity Circle,35052.0,24.669149495445097,1.5,100.0,0,5,8,1,Clear,29012.0,41.82638382092393,32303.0,38.84
2022-08-14,M.G. Road,Trinity Circle,52223.0,49.57485527235258,1.5,100.0,0,6,8,1,Clear,35052.0,24.669149495445097,34829.0,32.82
2022-08-16,M.G. Road,Trinity Circle,25510.0,37.528582458983514,1.5,88.35161999349855,0,1,8,0,Clear,52223.0,49.57485527235258,38762.33,38.69
2022-08-17,M.G. Road,Trinity Circle,37338.0,35.63190826555007,1.5,100.0,0,2,8,0,Clear,25510.0,37.528582458983514,37595.0,37.26
2022-08-18,M.G. Road,Trinity Circle,14024.0,51.94135943371764,1.1589767709028687,40.23898366681459,0,3,8,0,Rain,37338.0,35.63190826555007,38357.0,40.91
2022-08-19,M.G. Road,Trinity Circle,53700.0,28.508525453568595,1.5,100.0,0,4,8,0,Clear,14024.0,51.94135943371764,25624.0,41.7
2022-08-20,M.G. Road,Trinity Circle,12769.0,62.24278249169265,1.2892293493979232,49.101833052034735,0,5,8,1,Clear,53700.0,28.508525453568595,35020.67,38.69
2022-08-21,M.G. Road,Trinity Circle,25194.0,24.876200261723977,1.5,74.39442434137916,0,6,8,1,Clear,12769.0,62.24278249169265,26831.0,47.56
2022-08-23,M.G. Road,Trinity Circle,45606.0,35.7964030997635,1.5,100.0,0,1,8,0,Clear,25194.0,24.876200261723977,30554.33,38.54
2022-08-24,M.G. Road,Trinity Circle,39070.0,23.647808753214854,1.5,100.0,0,2,8,0,Clear,45606.0,35.7964030997635,27856.33,40.97
2022-08-25,M.G. Road,Trinity Circle,12271.0,48.413030506689026,1.0985220897695824,37.01705638255779,0,3,8,0,Rain,39070.0,23.647808753214854,36623.33,28.11
2022-08-26,M.G. Road,Trinity Circle,37333.0,38.6268932056654,1.5,100.0,0,4,8,0,Rain,12271.0,48.413030506689026,32315.67,35.95
2022-08-27,M.G. Road,Trinity Circle,27756.0,20.0,1.5,90.92131197733897,0,5,8,1,Rain,37333.0,38.6268932056654,29558.0,36.9
2022-08-28,M.G. Road,Trinity Circle,14323.0,44.271450935909506,1.114159464552919,54.698416564434325,0,6,8,1,Clear,27756.0,20.0,25786.67,35.68
2022-08-29,M.G. Road,Trinity Circle,58199.0,34.341762702853465,1.5,100.0,0,0,8,0,Clear,14323.0,44.271450935909506,26470.67,34.3
2022-08-30,M.G. Road,Trinity Circle,55092.0,31.31419411259872,1.5,100.0,0,1,8,0,Clear,58199.0,34.341762702853465,33426.0,32.87
2022-09-01,M.G. Road,Trinity Circle,39080.0,33.187012143302255,1.5,100.0,0,3,9,0,Clear,55092.0,31.31419411259872,42538.0,36.64
2022-09-03,M.G. Road,Trinity Circle,30342.0,31.560969389556906,1.5,100.0,0,5,9,1,Clear,39080.0,33.187012143302255,50790.33,32.95
2022-09-04,M.G. Road,Trinity Circle,11746.0,29.80568296717103,1.030888068308909,45.43698626302276,0,6,9,1,Clear,30342.0,31.560969389556906,41504.67,32.02
2022-09-05,M.G. Road,Trinity Circle,42870.0,47.99333673657743,1.5,100.0,0,0,9,0,Rain,11746.0,29.80568296717103,27056.0,31.52
2022-09-06,M.G. Road,Trinity Circle,37655.0,45.10527057006556,1.5,100.0,0,1,9,0,Clear,42870.0,47.99333673657743,28319.33,36.45
2022-09-07,M.G. Road,Trinity Circle,34597.0,26.264645876166497,1.5,100.0,0,2,9,0,Clear,37655.0,45.10527057006556,30757.0,40.97
2022-09-08,M.G. Road,Trinity Circle,35322.0,48.480561876487315,1.5,100.0,0,3,9,0,Rain,34597.0,26.264645876166497,38374.0,39.79
2022-09-09,M.G. Road,Trinity Circle,24256.0,48.64100076106015,1.3279657401994303,78.2600410132948,0,4,9,0,Clear,35322.0,48.480561876487315,35858.0,39.95
2022-09-11,M.G. Road,Trinity Circle,52394.0,26.945349650932343,1.5,100.0,0,6,9,1,Clear,24256.0,48.64100076106015,31391.67,41.13
2022-09-12,M.G. Road,Trinity Circle,29787.0,40.21820724950225,1.5,95.57113122032537,0,0,9,0,Clear,52394.0,26.945349650932343,37324.0,41.36
2022-09-13,M.G. Road,Trinity Circle,13954.0,44.710043154586586,1.1822788604152243,37.90521204200195,0,1,9,0,Overcast,29787.0,40.21820724950225,35479.0,38.6
2022-09-14,M.G. Road,Trinity Circle,36697.0,35.29075545883066,1.5,100.0,0,2,9,0,Clear,13954.0,44.710043154586586,32045.0,37.29
2022-09-15,M.G. Road,Trinity Circle,57617.0,23.56852217153366,1.5,100.0,0,3,9,0,Overcast,36697.0,35.29075545883066,26812.67,40.07
2022-09-16,M.G. Road,Trinity Circle,41548.0,44.89130156800091,1.5,100.0,0,4,9,0,Fog,57617.0,23.56852217153366,36089.33,34.52
2022-09-17,M.G. Road,Trinity Circle,40751.0,51.46502985014507,1.5,100.0,0,5,9,1,Clear,41548.0,44.89130156800091,45287.33,34.58
2022-09-19,M.G. Road,Trinity Circle,30975.0,47.66881312142529,1.5,95.48219333223736,0,0,9,0,Clear,40751.0,51.46502985014507,46638.67,39.97
2022-09-21,M.G. Road,Trinity Circle,38940.0,52.299307141653784,1.5,100.0,0,2,9,0,Windy,30975.0,47.66881312142529,37758.0,48.01
2022-09-22,M.G. Road,Trinity Circle,25127.0,20.0,1.5,90.88909000349231,0,3,9,0,Windy,38940.0,52.299307141653784,36888.67,50.48
2022-09-23,M.G. Road,Trinity Circle,41825.0,37.02417787290419,1.5,100.0,0,4,9,0,Clear,25127.0,20.0,31680.67,39.99
2022-09-24,M.G. Road,Trinity Circle,45930.0,44.95762447056129,1.5,100.0,0,5,9,1,Clear,41825.0,37.02417787290419,35297.33,36.44
2022-09-25,M.G. Road,Trinity Circle,38985.0,29.22567858895907,1.5,100.0,0,6,9,1,Overcast,45930.0,44.95762447056129,37627.33,33.99
2022-09-26,M.G. Road,Trinity Circle,42884.0,32.06360269423518,1.5,100.0,0,0,9,0,Clear,38985.0,29.22567858895907,42246.67,37.07
2022-09-27,M.G. Road,Trinity Circle,40681.0,36.12711878591251,1.5,100.0,0,1,9,0,Fog,42884.0,32.06360269423518,42599.67,35.42
2022-09-28,M.G. Road,Trinity Circle,23175.0,48.50177215313872,1.3271249855529048,84.84836494653423,0,2,9,0,Clear,40681.0,36.12711878591251,40850.0,32.47
2022-09-30,M.G. Road,Trinity Circle,50025.0,29.889010332757547,1.5,100.0,0,4,9,0,Overcast,23175.0,48.50177215313872,35580.0,38.9
2022-10-01,M.G. Road,Trinity Circle,24497.0,31.975402891779872,1.261689355738956,88.00647968959322,0,5,10,1,Fog,50025.0,29.889010332757547,37960.33,38.17
2022-10-02,M.G. Road,Trinity Circle,52343.0,42.82877515171769,1.5,100.0,0,6,10,1,Rain,24497.0,31.975402891779872,32565.67,36.79
2022-10-06,M.G. Road,Trinity Circle,27789.0,39.67528674018133,1.5,86.65899912662557,0,3,10,0,Fog,52343.0,42.82877515171769,42288.33,34.9
2022-10-07,M.G. Road,Trinity Circle,24262.0,50.180005349190246,1.3269521582080142,80.28069599085329,0,4,10,0,Fog,27789.0,39.67528674018133,34876.33,38.16
2022-10-09,M.G. Road,Trinity Circle,35235.0,34.52794689531894,1.5,100.0,0,6,10,1,Clear,24262.0,50.180005349190246,34798.0,44.23
2022-10-11,M.G. Road,Trinity Circle,40500.0,56.143762679708054,1.5,100.0,0,1,10,0,Clear,35235.0,34.52794689531894,29095.33,41.46
2022-10-12,M.G. Road,Trinity Circle,26479.0,31.347246104161076,1.5,80.23569372644839,0,2,10,0,Clear,40500.0,56.143762679708054,33332.33,46.95
2022-10-14,M.G. Road,Trinity Circle,12735.0,30.961425626158494,1.270876486896201,48.00123852421759,0,4,10,0,Clear,26479.0,31.347246104161076,34071.33,40.67
2022-10-15,M.G. Road,Trinity Circle,56026.0,35.467119606098535,1.5,100.0,0,5,10,1,Clear,12735.0,30.961425626158494,26571.33,39.48
2022-10-16,M.G. Road,Trinity Circle,26179.0,20.0,1.5,93.60541533990875,0,6,10,1,Fog,56026.0,35.467119606098535,31746.67,32.59
2022-10-17,M.G. Road,Trinity Circle,56531.0,48.27598465401413,1.5,100.0,0,0,10,0,Clear,26179.0,20.0,31646.67,28.81
2022-10-18,M.G. Road,Trinity Circle,41580.0,25.361972978542386,1.5,100.0,0,1,10,0,Clear,56531.0,48.27598465401413,46245.33,34.58
2022-10-19,M.G. Road,Trinity Circle,42960.0,30.338409443094456,1.5,100.0,0,2,10,0,Clear,41580.0,25.361972978542386,41430.0,31.21
2022-10-20,M.G. Road,Trinity Circle,40533.0,22.71256237144656,1.5,100.0,0,3,10,0,Clear,42960.0,30.338409443094456,47023.67,34.66
2022-10-21,M.G. Road,Trinity Circle,37267.0,28.588587625049477,1.5,100.0,0,4,10,0,Clear,40533.0,22.71256237144656,41691.0,26.14
2022-10-22,M.G. Road,Trinity Circle,35213.0,33.90924619301094,1.5,100.0,0,5,10,1,Clear,37267.0,28.588587625049477,40253.33,27.21
2022-10-25,M.G. Road,Trinity Circle,25653.0,40.61116895811993,1.5,93.80058385480766,0,1,10,0,Overcast,35213.0,33.90924619301094,37671.0,28.4
2022-10-26,M.G. Road,Trinity Circle,23293.0,64.1156889538429,1.0386761575567856,83.7639214605698,0,2,10,0,Rain,25653.0,40.61116895811993,32711.0,34.37
2022-10-27,M.G. Road,Trinity Circle,56247.0,32.87764695136018,1.5,100.0,0,3,10,0,Overcast,23293.0,64.1156889538429,28053.0,46.21
2022-10-28,M.G. Road,Trinity Circle,40356.0,23.711370222881172,1.5,100.0,0,4,10,0,Rain,56247.0,32.87764695136018,35064.33,45.87
2022-10-29,M.G. Road,Trinity Circle,38192.0,33.03930513048664,1.5,100.0,0,5,10,1,Clear,40356.0,23.711370222881172,39965.33,40.23
2022-10-31,M.G. Road,Trinity Circle,23081.0,41.4990333332095,1.1969871343505496,75.28130384398423,0,0,10,0,Clear,38192.0,33.03930513048664,44931.67,29.88
2022-11-01,M.G. Road,Trinity Circle,44963.0,28.886060694841383,1.5,100.0,0,1,11,0,Fog,23081.0,41.4990333332095,33876.33,32.75
2022-11-02,M.G. Road,Trinity Circle,42451.0,47.38546610028283,1.5,100.0,0,2,11,0,Clear,44963.0,28.886060694841383,35412.0,34.47
2022-11-03,M.G. Road,Trinity Circle,51478.0,35.29510092376697,1.5,100.0,0,3,11,0,Clear,42451.0,47.38546610028283,36831.67,39.26
2022-11-04,M.G. Road,Trinity Circle,37895.0,20.0,1.5,100.0,0,4,11,0,Clear,51478.0,35.29510092376697,46297.33,37.19
2022-11-05,M.G. Road,Trinity Circle,28665.0,51.54175123377259,1.5,93.37501963258673,0,5,11,1,Clear,37895.0,20.0,43941.33,34.23
2022-11-06,M.G. Road,Trinity Circle,36230.0,35.663397090694374,1.5,100.0,0,6,11,1,Clear,28665.0,51.54175123377259,39346.0,35.61
2022-11-07,M.G. Road,Trinity Circle,41162.0,55.034196619815674,1.5,100.0,0,0,11,0,Fog,36230.0,35.663397090694374,34263.33,35.74
2022-11-08,M.G. Road,Trinity Circle,55839.0,42.581904631446164,1.5,100.0,0,1,11,0,Fog,41162.0,55.034196619815674,35352.33,47.41
2022-11-09,M.G. Road,Trinity Circle,25970.0,43.88271211695033,1.5,94.35468248847832,0,2,11,0,Fog,55839.0,42.581904631446164,44410.33,44.43
2022-11-10,M.G. Road,Trinity Circle,24541.0,55.90869389474334,1.2109125560159208,72.71510662388269,0,3,11,0,Rain,25970.0,43.88271211695033,40990.33,47.17
2022-11-11,M.G. Road,Trinity Circle,25016.0,38.83095028377645,1.5,83.64485008755025,0,4,11,0,Clear,24541.0,55.90869389474334,35450.0,47.46
2022-11-15,M.G. Road,Trinity Circle,26064.0,35.48103148200129,1.5,85.26663874655286,0,1,11,0,Clear,25016.0,38.83095028377645,25175.67,46.21
2022-11-16,M.G. Road,Trinity Circle,25871.0,34.1094819300828,1.5,91.04176894242622,0,2,11,0,Clear,26064.0,35.48103148200129,25207.0,43.41
2022-11-17,M.G. Road,Trinity Circle,24190.0,46.43882373495315,1.0707403208197463,71.8822424191234,0,3,11,0,Fog,25871.0,34.1094819300828,25650.33,36.14
2022-11-18,M.G. Road,Trinity Circle,37205.0,33.827758361108465,1.5,100.0,0,4,11,0,Clear,24190.0,46.43882373495315,25375.0,38.68
2022-11-20,M.G. Road,Trinity Circle,36260.0,29.867100595745725,1.5,100.0,0,6,11,1,Overcast,37205.0,33.827758361108465,29088.67,38.13
2022-11-22,M.G. Road,Trinity Circle,25665.0,38.163961127908564,1.5,86.29315345392602,0,1,11,0,Rain,36260.0,29.867100595745725,32551.67,36.71
2022-11-23,M.G. Road,Trinity Circle,41464.0,54.26630886661083,1.5,100.0,0,2,11,0,Clear,25665.0,38.163961127908564,33043.33,33.95
2022-11-24,M.G. Road,Trinity Circle,56752.0,38.53237089240185,1.5,100.0,0,3,11,0,Rain,41464.0,54.26630886661083,34463.0,40.77
2022-11-25,M.G. Road,Trinity Circle,25701.0,44.13216258713615,1.5,79.63861060929035,0,4,11,0,Clear,56752.0,38.53237089240185,41293.67,43.65
2022-11-28,M.G. Road,Trinity Circle,41973.0,37.391065462895206,1.5,100.0,0,0,11,0,Overcast,25701.0,44.13216258713615,41305.67,45.64
2022-11-29,M.G. Road,Trinity Circle,53479.0,48.723370831402136,1.5,100.0,0,1,11,0,Fog,41973.0,37.391065462895206,41475.33,40.02
2022-11-30,M.G. Road,Trinity Circle,40809.0,32.047356590541675,1.5,100.0,0,2,11,0,Clear,53479.0,48.723370831402136,40384.33,43.42
2022-12-01,M.G. Road,Trinity Circle,39268.0,36.873648671890365,1.5,100.0,0,3,12,0,Overcast,40809.0,32.047356590541675,45420.33,39.39
2022-12-03,M.G. Road,Trinity Circle,52458.0,50.2226232390289,1.5,100.0,0,5,12,1,Rain,39268.0,36.873648671890365,44518.67,39.21
2022-12-04,M.G. Road,Trinity Circle,36295.0,40.10295823004336,1.5,100.0,0,6,12,1,Clear,52458.0,50.2226232390289,44178.33,39.71
2022-12-05,M.G. Road,Trinity Circle,40597.0,27.686005146763236,1.5,100.0,0,0,12,0,Windy,36295.0,40.10295823004336,42673.67,42.4
2022-12-06,M.G. Road,Trinity Circle,25861.0,40.743458701410916,1.5,82.26981822284237,0,1,12,0,Fog,40597.0,27.686005146763236,43116.67,39.34
2022-12-07,M.G. Road,Trinity Circle,37675.0,26.99640230074766,1.5,100.0,0,2,12,0,Overcast,25861.0,40.743458701410916,34251.0,36.18
2022-12-08,M.G. Road,Trinity Circle,23559.0,62.2720309567145,1.181150114534893,74.45539066832681,0,3,12,0,Clear,37675.0,26.99640230074766,34711.0,31.81
2022-12-10,M.G. Road,Trinity Circle,12464.0,43.26535815124334,1.071823326922625,32.94549081746261,0,5,12,1,Rain,23559.0,62.2720309567145,29031.67,43.34
2022-12-11,M.G. Road,Trinity Circle,14114.0,40.165934864688566,1.136058906636696,42.88128007846153,0,6,12,1,Fog,12464.0,43.26535815124334,24566.0,44.18
2022-12-13,M.G. Road,Trinity Circle,51853.0,20.0,1.5,100.0,0,1,12,0,Overcast,14114.0,40.165934864688566,16712.33,48.57
2022-12-14,M.G. Road,Trinity Circle,36912.0,30.532137915112482,1.5,100.0,0,2,12,0,Clear,51853.0,20.0,26143.67,34.48
2022-12-15,M.G. Road,Trinity Circle,51493.0,51.35001733914644,1.5,100.0,0,3,12,0,Clear,36912.0,30.532137915112482,34293.0,30.23
2022-12-16,M.G. Road,Trinity Circle,13839.0,65.80295643152161,1.2519486062256375,47.6490982487179,0,4,12,0,Clear,51493.0,51.35001733914644,46752.67,33.96
2022-12-17,M.G. Road,Trinity Circle,36849.0,32.58209214588638,1.5,100.0,0,5,12,1,Rain,13839.0,65.80295643152161,34081.33,49.23
2022-12-18,M.G. Road,Trinity Circle,38788.0,20.0,1.5,100.0,0,6,12,1,Clear,36849.0,32.58209214588638,34060.33,49.91
2022-12-19,M.G. Road,Trinity Circle,34979.0,29.025643578782248,1.5,100.0,0,0,12,0,Fog,38788.0,20.0,29825.33,39.46
2022-12-20,M.G. Road,Trinity Circle,26247.0,27.808175532997616,1.5,81.0152391616562,0,1,12,0,Clear,34979.0,29.025643578782248,36872.0,27.2
2022-12-21,M.G. Road,Trinity Circle,27541.0,36.02440596314684,1.5,86.08886904461569,0,2,12,0,Clear,26247.0,27.808175532997616,33338.0,25.61
2022-12-22,M.G. Road,Trinity Circle,38148.0,43.76995651271576,1.5,100.0,0,3,12,0,Rain,27541.0,36.02440596314684,29589.0,30.95
2022-12-23,M.G. Road,Trinity Circle,39105.0,21.12551095994852,1.5,100.0,0,4,12,0,Overcast,38148.0,43.76995651271576,30645.33,35.87
2022-12-24,M.G. Road,Trinity Circle,37117.0,33.03199322664711,1.5,100.0,0,5,12,1,Clear,39105.0,21.12551095994852,34931.33,33.64
2022-12-25,M.G. Road,Trinity Circle,13359.0,61.14868925073185,1.3043832478932282,53.52325638396525,0,6,12,1,Clear,37117.0,33.03199322664711,38123.33,32.64
2022-12-26,M.G. Road,Trinity Circle,40882.0,33.87578636449791,1.5,100.0,0,0,12,0,Rain,13359.0,61.14868925073185,29860.33,38.44
2022-12-27,M.G. Road,Trinity Circle,27411.0,51.73050641565003,1.5,95.26320499842683,0,1,12,0,Windy,40882.0,33.87578636449791,30452.67,42.69
2022-12-28,M.G. Road,Trinity Circle,50654.0,33.23404407741648,1.5,100.0,0,2,12,0,Clear,27411.0,51.73050641565003,27217.33,48.92
2022-12-29,M.G. Road,Trinity Circle,36289.0,25.2127896251353,1.5,100.0,0,3,12,0,Overcast,50654.0,33.23404407741648,39649.0,39.61
2022-12-31,M.G. Road,Trinity Circle,51809.0,30.911083640066302,1.5,100.0,0,5,12,1,Clear,36289.0,25.2127896251353,38118.0,36.73
2023-01-01,M.G. Road,Trinity Circle,41318.0,31.116683310303763,1.5,100.0,0,6,1,1,Clear,51809.0,30.911083640066302,46250.67,29.79
2023-01-02,M.G. Road,Trinity Circle,35381.0,41.74873356970846,1.5,100.0,0,0,1,0,Windy,41318.0,31.116683310303763,43138.67,29.08
2023-01-03,M.G. Road,Trinity Circle,23004.0,38.43696222149558,1.133571597520512,83.91379794362653,0,1,1,0,Overcast,35381.0,41.74873356970846,42836.0,34.59
2023-01-04,M.G. Road,Trinity Circle,40620.0,37.01057414567522,1.5,100.0,0,2,1,0,Clear,23004.0,38.43696222149558,33234.33,37.1
2023-01-06,M.G. Road,Trinity Circle,13530.0,58.63424732252243,1.1588261774245034,54.763645836612156,0,4,1,0,Windy,40620.0,37.01057414567522,33001.67,39.07
2023-01-07,M.G. Road,Trinity Circle,39254.0,27.05612824753985,1.5,100.0,0,5,1,1,Clear,13530.0,58.63424732252243,25718.0,44.69
2023-01-08,M.G. Road,Trinity Circle,24747.0,54.07769998868276,1.1932489963808128,83.36030110095858,0,6,1,1,Clear,39254.0,27.05612824753985,31134.67,40.9
2023-01-09,M.G. Road,Trinity Circle,38326.0,36.14146669379887,1.5,100.0,0,0,1,0,Overcast,24747.0,54.07769998868276,25843.67,46.59
2023-01-10,M.G. Road,Trinity Circle,33882.0,35.10958187625097,1.5,100.0,0,1,1,0,Windy,38326.0,36.14146669379887,34109.0,39.09
2023-01-11,M.G. Road,Trinity Circle,49285.0,31.054078841312172,1.5,100.0,0,2,1,0,Clear,33882.0,35.10958187625097,32318.33,41.78
2023-01-12,M.G. Road,Trinity Circle,37019.0,33.99114676536517,1.5,100.0,0,3,1,0,Overcast,49285.0,31.054078841312172,40497.67,34.1
2023-01-13,M.G. Road,Trinity Circle,26671.0,44.8759218424679,1.5,79.69015961440931,0,4,1,0,Clear,37019.0,33.99114676536517,40062.0,33.38
2023-01-16,M.G. Road,Trinity Circle,38118.0,62.13266845469296,1.5,100.0,0,0,1,0,Clear,26671.0,44.8759218424679,37658.33,36.64
2023-01-17,M.G. Road,Trinity Circle,25071.0,27.983854488484646,1.5,91.97108501015391,0,1,1,0,Clear,38118.0,62.13266845469296,33936.0,47.0
2023-01-18,M.G. Road,Trinity Circle,37594.0,37.89390472369446,1.5,100.0,0,2,1,0,Clear,25071.0,27.983854488484646,29953.33,45.0
2023-01-19,M.G. Road,Trinity Circle,41992.0,25.548706807373165,1.5,100.0,0,3,1,0,Clear,37594.0,37.89390472369446,33594.33,42.67
2023-01-20,M.G. Road,Trinity Circle,54667.0,20.971541573775678,1.5,100.0,0,4,1,0,Rain,41992.0,25.548706807373165,34885.67,30.48
2023-01-23,M.G. Road,Trinity Circle,53813.0,39.54517040278295,1.5,100.0,0,0,1,0,Clear,54667.0,20.971541573775678,44751.0,28.14
2023-01-24,M.G. Road,Trinity Circle,12452.0,33.51912490705957,1.2130934274386487,41.217506627748804,0,1,1,0,Clear,53813.0,39.54517040278295,50157.33,28.69
2023-01-25,M.G. Road,Trinity Circle,39413.0,38.708859389871826,1.5,100.0,0,2,1,0,Overcast,12452.0,33.51912490705957,40310.67,31.35
2023-01-27,M.G. Road,Trinity Circle,51311.0,53.4624452391248,1.5,100.0,0,4,1,0,Clear,39413.0,38.708859389871826,35226.0,37.26
2023-01-28,M.G. Road,Trinity Circle,26596.0,26.756403470856498,1.5,85.93419225999585,0,5,1,1,Clear,51311.0,53.4624452391248,34392.0,41.9
2023-01-29,M.G. Road,Trinity Circle,28793.0,39.52009162788871,1.5,97.08422634325625,0,6,1,1,Clear,26596.0,26.756403470856498,39106.67,39.64
2023-01-31,M.G. Road,Trinity Circle,42361.0,36.75884257632635,1.5,100.0,0,1,1,0,Fog,28793.0,39.52009162788871,35566.67,39.91
2023-02-01,M.G. Road,Trinity Circle,24575.0,66.6287000275638,1.0156862692241337,89.99480687136227,0,2,2,0,Overcast,42361.0,36.75884257632635,32583.33,34.35
2023-02-02,M.G. Road,Trinity Circle,13140.0,59.894305791892975,1.2963569817076683,44.068597683627274,0,3,2,0,Clear,24575.0,66.6287000275638,31909.67,47.64
